CAMPAIGN_ID,NAME,VARIATION_NAME,PERCENTAGE_DISCOUNT
7527ff8f87780f962ab5af3ea6a17a50,12/09/17 - Roger & Gallet Addon + Faye - London base Cassandra Goad,Variant 1,
1ac4d43359439de73d9f3b3b7de34445,14/02/20 - Same Day Delivery - 15%,A - SL: Same Day,15
1ac4d43359439de73d9f3b3b7de34445,14/02/20 - Same Day Delivery - 15%,B - SL: Flowers Fast,15
8802130485ab1b228c8b48e5ce4d391a,25/07/18 - iOS push 10%,10% version,
842315481a94cad190774fb48f80d99e,16/07/18 - Credit Reminder TEXT email,TEXT,0
e06c4a66496c4473f70c00353cf6db18,08/08/18 - Android push 10%,Rich push,15
a47132c5cd5b85f56040ad343ce61617,30/01/18 - Cora - Free roses addon,TEXT for Vday,15
9dfd03317b3728ed2dd43dedfbf03c69,07/12/17 - Talia Draw a line - FTS social proof banner,No social proof version,15
ed1fc99dcc2a21c38e6b2ad6c4c50c6f,21/07 - web to app (15% offer),Varient 1,15
1daa83a96adf94499d57c8a0bd20d428,17/02/20 - Push - iOS 15% off,offer displayed,15
a1a9adb3716393588f983fd69597f660,04/07/19 The Ettie - 15% off,Variant 1,15
f8d11133d7a6942a0be81a8ac960285f,11/02/2020 Reminder to business addresses that it's 9pm on Vday (DELIGHT),Variant 1,15
7cade1eda5890c73670099ac41407489,30/09/19 - FTS text email,CVJ74,
27af88e8a8cfec6af24cf19bf2bb2655,"DE - 20/11/2019 - Astrid, seg 2,3",variante 1,
858ffdc164b23ace4f9ee00d1e783395,050520TEXT1 - BUNDLE PROPENSITY,10%,10
b8140523a1d42cfa77d9a7ced66fae09,FR - 17/02/20 - opt out of gmday - sorry resend,,15
72d95adc13330f0e950174b9a25594fa,15/11 - Treemail 2016 repeaters,Variant 1,0
55d4cbc94aac6f6cfdc40a75d154dd9c,12/12/19 - FR- 1212TEXT3 - ONE PURCHASE ONLY - 20% OFF - 20%,,20
0e2345f4ee2a53a068c0a9d84c829e88,02/11/18 - Postal address request,Longer copy,10
023417440e09ff55bcd88da1d260f056,FR - 28/01/20 - Vday launch - text email - 15%,,15
60c1be16caa132a77e80e561d0de6a45,02/01/20 - payday - text email - 15%,CVJ74,15
d750375ad637e145d8496da7736b4dd7,DE - 04/05/20 - PUSH - Android 5€,10%,
1302a503f2ce9df2e2092e5e0e9650aa,FR - Triggered Save Occasions Driver,2020 New,
e491c2012393a910e4b9d2c4176ec3b5,13/06/17 - Last week of Peonies Email - FTS £10,Variant 2 - Video version B FTS,
d8542b536bf41f6cd59a3b3a88c94c95,22/02/18 - The Abigail (for men),Variant 1,
0c8827382595b058d8124a0f9911e64e,24/11/17 - Black Friday - no workshops,Variant 1,
d345eb767650c35c10e1ea816e4ed5ba,iOS Favourite Reminder,Control Group,15
c20ad5e2f4f7c8b1567464d0cfd40bfb,"DE - 25/08/2019 -  last chance summer collection, seg 0",no CTA,15
641a05330c5f6792c8f69aec6ef37755,16/12/19 - 1612TEXT7 - AT RISK (6-12 MONTHS LAPSED) - 25% OFF,CVJ74,25
56fdff1fd2138f347fdbabccafaa462a,DE - 05/01/20 - plan your year ahead - 15%,variante 1,15
c6d599eb82b8a83fe614e24f6c970cbd,12/02 - Last chance to send + free chocs (MAIN),Without MM,100
07dd6e86a7b236a23659e051d5bde9ff,16/05/19 The Amelie XL - triple stems,Variant 1,
7a1f31f08b5bc62c7516d0aeb897e186,28/12/18 NYE - The Aspen - Zero,Variant 1,15
8ce6ed5155e8a1a4c9cb2d467c14972a,0912TEXT1 - LAPSED 13M - ALL - 25% OFF,,25
3c021b0c55b52dbc30ee5a453325f569,26/03/19 Push notification - Android - £5 off,: SALETIME,15
49317267fd09b23682fe549f5bf5243a,12/04/18 - Birthdays Email - Aspen - 15% off,15% off,15
312c8bc974a3a4bc7f1b9399383657f8,28/09/18 - Lapsed 25% Text email,25% off,25
9cb29e17620ee126ca369ab050612b68,Repeater programme 15% flash sale followup - 22 weeks lapsed,Generic offer,15
9cb29e17620ee126ca369ab050612b68,Repeater programme 15% flash sale followup - 22 weeks lapsed,Control Group,10
ce41a5b710ecd8266b7e37e035bf22da,18/12 - Zenday 2016 - 15% offer,Variant 1,15
c134dae40b33124fe787402334010144,09/10/18 World post day - The Vivienne - LV - No Discount,No half hero,0
563214fda3cb0d2c6fbee5d924abb6db,DE - 26/05/20 - Mira + Emma - 15% - A/B Test,A - Blog Banner,15
624989e8f5e17ed64a6084d0a430b448,DE - 12/07/20 - Summer Campaign Launch - 15%,Short,15
613a9e5608e3f1e52fc662859bbf4de4,17/01/19 Spring has sprung - Farrah- 15% off,No eyes : LOVECORAL15,15
613a9e5608e3f1e52fc662859bbf4de4,17/01/19 Spring has sprung - Farrah- 15% off,With eyes : LOVECORAL,15
788a4902a4eac3ba1b0d35f05b15674d,08/03/20 - addons email - Mother's Day OPT IN - A/B test,Choice,
ac4cc9eb2cb8bba02b2afbb44178e1ea,25/06/19 Last chance for peonies £10 off FTS,Variant 1,
5f1275057931c6399cf5cd1ac40f826a,DE - 23/11/2018 -Black Friday,Variant 1,25
bfaa13791117dbc66490495edb423fb8,01/10/19 - Scented email zerocode version,Variant 1,15
567900827935227a0f4fd457bb7a758e,27/04 - Launch the Imogen,No price point,0
d1bb5da8a0ed821a03487db4215e24cb,DE - 13/02/2018 vday last chance,Variant 1,15
08a45ae92ae645bf55411a2e770172d8,18/12/19 - IAM - Last Free Delivery - 15% off,Variant 1,15
b98b96e824248326db8d941966a3ae64,11/07/19 - Text Apology Email - Password reset - No discount - subbed,Apology email,10
3af3056a0ce2cd02d8be4dcbf7d05f99,14/02/19 - SAME DAY DEL - TEXT EMAIL,10% off: LIFESAVER,10
51502e28070444f2b2a69c6d28d41790,06/06/17 - Best Friends Day 10% Lapsed,Variant 1,10
18cc95bb076386e81658c50941aaa3bd,DE- 18/12/2019 - iOS push 15% off XMASZAUBER,Version 1,15
23164456413c794df39344d9236c387f,160320TEXT10 - 1ps - A/B TEST,160320TEXT10 - 1ps (A) - Regular discount,20
9f300d3c2d538b53077c60d592143707,17/04/18 - Lavender Blush launch - zero,no emoji,0
4c2b121c5fa259a692c587cfb8532e3b,06/03/18 - 5mmdaytext DGA47 15% off Bundle propensity,Bundle,15
1bd2e7248c9fc67e6d227f503d13dbbf,04/07/18 - Destinations launch - TEXT RESEND - 15%,25% off,15
20f89bd11e46cbe569061d62a1743c21,16/05 - The Eloise Launch - repeaters 3+ (8k rest),Font experiment,
9785c5f75f549ee9d239e5ba611f8842,26/02 - OpenTable launch + Evie launch,Version 1,
c64ab6a40ba621082fb624f038da0a4b,18/07/17 - Colour Specialist Email - No Offer CONTROL,Variant 1,0
26ef9fe06a64865d88fa05fadeafbdb6,25/02 - One of a kind gift for Mother's Day,Variant 1,
97b9d5645bb38ac0de2e332bb7f43529,21/05/19 Summer days - 15% off,2 SKUS: SUMMERTIME  ,15
5f785ba04a031aa17e7406321be6b3b5,24/05 - The Chelsea Edit - men,Variant 1,0
2d1d64a2b44c425b6a8a5ac76521b50a,Lapsed programme - £10 vs 25% flash sale - 13 months lapsed,old,
2912d517ca9e81458e1bc8a8383fa3f3,DE - 28/12/2018 NYE Aspen 10% off,Variant 1,10
d5a61bf4401d2861a180a543d76e5854,Lapsed programme - flash sale 20% off,,20
d5a61bf4401d2861a180a543d76e5854,Lapsed programme - flash sale 20% off,CI 2019,20
c285eb80a9f9aa72f1af818065f66fcf,30/06/20 - FTP + Frida - NL (no blog) - 0%,NL no blog,0
ccb4fd1e1df55b05b8d3fc3f374a9234,14/03/17 - Hannah launch 10% version,,10
5ff22ff9e0679e519ff6d290d3445042,03/06/19 IOS - IAM 10% off,Variant 1,15
4769ee4bb313afc1731945626b36c72c,15/12 - 14Text - FTS NEW,Text,
e9b0f29384b33aa17157e9f95e44001b,07/03/17 - International Women's Day,,0
a9e20b9392eec8db1313257e51787d3f,31/07/19 Push Notification - IOS 15% off SALE,GIF: BOUQUETS,15
8553e8d3b28786838ce0a70789fd4746,13/02/20 - IAM - 25%,Variant 1,25
2da0d3bc8347052f12f1ebb71ab9615a,09/07/17 - Mention Me Text Email - 10/10,Version 1,20
091b44001152f79e19c1da672817c4a7,DE Saved Occasions May 2020 Sweep Up,New template,
3e2d900f249377f33e2660ad19414cb9,12/10/18 Android push 10% off Clemmie,Rich push,15
28a25e1437578a12830fcb93cf223361,23/11/17 - Early Access App Black Friday,Emoji,
0d31678bea446e60844ff048da97f4df,13/12/17 SL TEST - 13xmastext - 20% - G7T36,A festive thank you gift from us,20
364b0e1647e85707f68b12d19d52cb93,DE - 03/05/20 - 1 week to go - mday opt IN - zerocode - seg 0,0% MDAY OPT IN,0
c9037120312050d5c5e7047da852b7d9,31/08/17 - Clarins Addon + Margot + September Dates,Variant 1,
1e612319dc76744d52e516d57ed0ba78,10/05/18 - peonies push 10%,Rich push,0
71649bd85aabe24e68397c91713348f1,10/02/20 - Women LV - VDay Optin - 15%,A - Colour Background,15
6b90be47a8d190199bdde8babba6ed84,Nov 19 - User Research Recruit (Discovery) - UK - Christmas segment,CVJ74,0
ae313d33d55ddcd19f1acb4df31bcb47,27/02/20 - Mille + Kate - 15% - A/B Test,A - Black,15
c9b0ea9272aa3e86fd482cc008fa3576,15/06/20 - at risk 3m - text email,3M,15
4ad57d94a17b3abab5abbf2f8a51f932,18/11/19 Tiny Treemail A/B Test,No Description - Link to content,0
26e1083a08f8a5f8cb773bb2db60197b,"28/07/2019 -  meadowy blooms, 5 Euro off, seg 2,3",non obvious,
bbff9947973978ade39e200af9e7dc73,09/07/19 Harper 15% off,V1,15
1870243b7ef2fad81c1b52badd8b121a,01/03/18 - Mday Range Launch,Variant 1,0
3fa4140f6c480fab4645493eb2af2b36,DE- Repeater programme - Abandoned basket same day (Friday at 2.30pm),HTML version,15
245919019c48d04edb11a67c5e5fe3c8,07/07/20 - Summer Collection Launch - NL (no blog) - 0%,NL no blog,0
b1db4857e91fde9d94438b71c36bfdd1,02/01/20 - at risk - text email - 20%,,20
7e086f27dc4434141886618e238962af,28/03/19 - 28text9 - Women Sweepup >=£28 (HV),Variant 1,20
759c8df14ff5e17b532c69a3ec670703,03/03 - Dorchester Push 10% offer,Variant 1,10
97b9d5645bb38ac0de2e332bb7f43529,21/05/19 Summer days - 15% off,,15
36cca711a3d9074cc8cc087d7be2953d,17/02/20 - push - Android 15% off,: SALETIME,25
c3b8c918c7c71f4b8763229e2fbbca87,DE - 07/05/20 - Last chance Mother's Day - text email - 25%,25%,25
8383bc1be5b3f917b94bc84235a4e2c6,24/07/18 - The NPD Bouquet launch (voted),Variant 1,
476b1e9f32a2beba0ecb134c6502ef1e,DE - 07/05/20 - 15% - IAM,15%,15
570cd9ace7d4a29cae4b6d05950e0d02,22/12 - Last Chance to Order - £7 off,3 2 1 Go!,
5a1cc0ef8a3a068a0c8e197985ea41b7,29/10/19 Orla - halloween - zerocode,CTA top,15
ae313d33d55ddcd19f1acb4df31bcb47,27/02/20 - Mille + Kate - 15% - A/B Test,B - Colour,15
90d1ba9a5fa28d7fc5d75ce56d013139,"01/08/2019 - DE at risk 20% text, seg 1",Variant 1,20
4ad57d94a17b3abab5abbf2f8a51f932,18/11/19 Tiny Treemail A/B Test,Description - Link to shop,0
d3933049ce1fc70f41174026365e1074,02/08 - Benebabe,NEW + BUTTONS,0
bcfa8431b6c56c9c8f36135233452f08,16/04/19 Push Notification - IOS - (older version of app),GIF: BOUQUETS,25
d3f430f86256b9bb914da0164d68c18c,22/03/19 - 22text8 - Women AOV <= £28,15% off: 6T7BQ,15
d3a9995dc657118ce8ba220c97911de8,15/06/20 - lapsed - text email,lapsed,20
5b87d9701bf16750143be44dbf98d2be,14/12/17 - 16xmastext - £10 - FA7D5,Deck the halls with boughs of letterbox blooms,
f8e03685b60b9b6b570f9e26c398250d,26/09/19 Push Notification - Orla - 15% iOS,GIF,15
cb9e38419878498c141d4cc24469d8e8,FR - 18/05/20 - Mday Launch - zerocode,0%,0
8288e87a539025f32190f84da3dc43ea,12/03/19 XL Collection,Variant 1,
8b04cdbc9032c81c013baaef0c7a57ed,14/12/17 - 14xmastext - £10 - GFSA76,xmas text,
416aebc24759085f293e6c50161c5d71,DE - 14/07/20 - FTP + Harper  - 10%,10%,10
575ba9133b20c5896dbe1d493d739b5e,06/08/19 IOS - IAM 15% off,Variant 1,15
192c214ff5431fd0a5eba8c758813d67,"DE - 13/10/2019 - romantic autumn, seg 2,3",old header,15
26e1083a08f8a5f8cb773bb2db60197b,"28/07/2019 -  meadowy blooms, 5 Euro off, seg 2,3",obvious,
1a3ff0ed88e6130dc0b2c8a02b16f6ec,06/03/18 - PUSH - 10% mday - iOS,Plain text,10
1164551e01717d6290c7a9265b5f4084,31/10/17 - Android push Halloween,Variant 1,20
247f49e95e229a40fb7c2ccb04d2c274,09/06/20 - Calming Colours and Dried Flowers - A/B Test,No blog,0
b25d453fd5102270775d04512699b1d5,10/06/18 - 53w lapsed 25,25% off,25
aaf1c87a2903c5cd54535f3a8574cc38,CRM - Rewards 30 days - 2nd reminder email - 1 order since - 2019,Variant 1,15
f71ae38f2cdff2551cfd88162464aa80,07/03/18 - 2mdaytext - 10%,OLD copy,10
49e4913661418a2fdf128783d4007a2d,19/09/17 - The Orla Launch - HV Edit,Variant 1,0
ec737ccea5458f106b19c4e86c513f59,15/11 - Treemail 2016 FTS £10,,
028cd57feece686045b54371265d4779,25/02/19 Push Notification - Android - 10% off Rosie,Static : BOUQUET,15
1a7bd4087681ecc9ebba34b161a20c3c,Refinery29 welcome email (£10 offer),£10 off,
fcc3a9559d9ee98c4d0231e665b9f9fc,19/05 - The Craspedia Collection,Layout experiement,
d35442707b43716e98bd7fc63af40aab,DE - 08/09/20 - Arielle + Evie - 15%,15%,15
5d16ae8aa19323ff658521fc279073bf,16/06/20 - The Charlie + Chilli - CONTROL - zerocode,Flower Led,0
7b4f2123dcfdae2cf2b32dd628601854,04/02/20 - Nina (VDay opt OUT) - 10%,A - Colour Background,10
9e05a6d4ca76af8c2e69a352fe453ee3,16/06/20 - The Charlie + Chilli - FDay Opt IN - 10%,Flower Led,10
bc542fc5edb7dbb3d47567e517ed3808,"20/09 - 3rd Birthday! [15% offer, min spend £25]",Variant 1,15
15bce33e69a4366e118c1679cdf9cea5,12/12/19 - FR- 1212TEXT5 - REST REPEATERS - 15% OFF - 15%,,15
a9c563de95f4a8bbad465dc77c862123,04/07/19 The Ettie - 10% off,Variant 1,10
16c274125c65201618438fa97167061d,09/04/19 - SPRING REFRESH LV - 10% off,Variant 1,10
a63963962c2d9d82196829bd8dd704ec,07/11/18 Android push 10% off,Rich push,15
31addb296cd061ec0c4af17d21568d0e,18/05/17 - The Chelsea Edit Email,Variant 1,0
0029fd7e7432b608221abc26699a6577,10/10/17 - FTS text email £10 off,Version 1,
03fb914b712f61907ed4b637f70765ec,DE Saved Occasions May 2020 Sweep Up Number 2,New template,15
9ecf10b511867ed813ce571833b67e30,19/12 - Last free delivery,Variant 1,20
46e16f8ce32c5974fb7174c8c62d3698,25/03/19 - 25text7 - Women hand-tied + propensity <W47EC>,15% off: W47EC,15
4e738c836e9a8b22c2cbf4a6ef676d05,Easter Monday deliveries moving (DELIGHT),Variant 1,
aedcbde652f384f4b1db6c95564a55ad,05/02/19 Getting ahead - Male - Zero,ecom shot: donations050219,0
74c8f72bb8ccf5e17419ca28817ac825,16/11/17 - Friendsgiving - Control version,Control 15%,15
97ddac62d38db8b07aabc6960cbc9907,31/07/17 - iOS push flash sale,Variant 1,15
8cea3efca8a0e8c834e661deebeb15b5,27/11/18 - Cyber Tuesday - 20% off - BOOSTER,25% off,20
47337a726b37bfed9e05660e3e17a26b,21/05/20 - Millie + Soleil - zerocode,0%,0
2daeff399275660087a2899e353ddbd2,DE - 10/12/2019 - 1012TEXT10 - 1PS - 20% OFF,Variant 1,20
b92b587690faf532ce7b168f6fd67bf9,19/06/18 - Amber + Mention Me,Variant 1,15
80e3cce03c6a155aedafc8889c79425b,DE - 02/02/20 - VDay pre order (VDAY Opt IN) - 10%,variante 1,10
f7501e35f7cb057036b26a6191d69d13,DE 05/05/2019 - click to reveal,Variant 5 Euro,20
52cc98fc26ae9f027a6360db0dfc8ca4,020620TEXT4 - NEWLY ACQUIRED - 0%,0% - PV967,15
e72a78700351205bc36f2e31718abbb2,29/03/19 - LAST CHANCE DELIVERY - £6 off,PREMIUM DELIVERY,
a5321514bea2e858ae1ae5530fbcef1b,FR- 27/08/19 Back to work / Click to reveal,With Prices,15
e3f1ed028bccc64241f89b78989a4601,19/10/17 - Occasions email,Variant 1,0
49b918fd2f1dd6ad06d9f0e3c3b21ee5,16/11/17 - Friendsgiving - LE Zero,Variant 1,0
84f4a370dcfa7c0a1142c89c6f06cd05,12/03/20 - Caroline - 15% - MDay opt IN,Variant 1,15
b6282197a770858dd999440a523328e0,13/12/17 SL TEST - 2xmastext - 10% - 45FDS3,10% off you say?,15
c5e544655896a243784e0f9992b7d4a6,DE - 19/07/20 - PUSH - Android - 10%,Macro,10
5d820a058314f9c898e4dc23652ccf5e,FR- 19/11 Text Email last day free delivery pre christmas,Text,25
fa5cc2a2f3f9c321296b9e5514194c3f,04/07/19 The Ettie - FTS £10 off,Variant 1,
cc2c741c0cfbde4c6f43231c4f53a767,Delivery shipped (en) - 6.3,,15
5342803a501b9e01684d5312f3673dfc,Delivery shipped (en) - 3.0,Old,15
5342803a501b9e01684d5312f3673dfc,Delivery shipped (en) - 3.0,New,15
1ec0f14a20354507ea6ae3b928d28912,25/11/19 - 12% off IAM - Noelle,Variant 1,12
b45442a34f6baef5d11594027bc3fafa,02/03/20 - Push - iOS 15%,offer displayed,15
41db7991689708b2bb5fabdc4b0f9258,FR- 22/02/18 - Spring is coming,Emoji,0
ec7c5c40358a23130a686ac681e80c3e,03/07/18 - Destinations launch - 10%,Variant 1,10
13e543525b6eaf2fe66be22d07f2563b,20/12 - xmas offer,Variant 1,20
3bd2710370feaf7eea7c9e5e17424b61,09/02/18 - 1vdaytext R3GU2 lapsed 13m+ A/B test,£10 off,
86cd7af5c9ff4fd2ddfa090cc4a5d4ea,"DE - 31/01/2020 - DE payday 15% text, women",Variant 1,15
309864482a7d59bd338bcd7abd755c56,DE - 24/08/20 - PUSH - Android - 15%,15%,15
34d4e2be7f16f3f860f37f9e9af90608,"DE - 23/08/20 - FTP, Hanna, Harper - 15%",15%,15
d90e3689e9d0c9d85695a8d81ca58074,DE Repeater programme 15% flash sale followup - 22 weeks lapsed,PR 2020,15
70809efa1898a352188125be7fd2f20f,28/03/18 - TEXT - Last Chance Free Easter Delivery - not bought since mday,Generic,0
9c989d3718fd8a45a21cdd5840311587,DE - 02/06/20 - Best Friends Day - Low Value - zerocode,15%,0
82a9af4547a4b5c9da92d0d4ea82367c,23/04/19 Scented - 15% off,15% off,15
9c5530742b13b638263b53c87bb0ded0,16/03/17 - Anoushka + Free candles CORRECT take 2,Variant 1,
6f2a8eb1d0afe670b26f875087c16b01,03/07/18 - Destinations launch - 15%,,15
30c53082dead938f174561abfdd5bd1f,31/08/18 Sept occasions driver - The Daisy - 15% ROUNDUP,Variant 1,15
9a620793307917959313daee22d91649,HV - web to app (10% offer),New template,10
254bf5510dd81976d2e17be86a44a91b,27/09/19 - 15% click to reveal IAM,Variant 1,15
ec52fb124e6cd75afc77b33acc7eba5b,1st purchase programme - Save occasions driver (save 3 for £5),GIF: TREAT4YOU,15
2adc8248dc65f144f978bb980728ceef,DE 24/10/19 - Android 20% off push halloween,Rich push,15
921291a00e5c5ff3e4104ca3526b9f25,14/12/17 - 10xmastext - 15% - Aron - 76132EF,We like you too,15
16a36c65d89b5edcc4019d060b0cc96f,"DE - 25/08/2019 -  last chance summer collection, seg 1",no CTA,15
6f4e753988bf96232d54ae4c4df985b1,01/08/19 The Rae + Annie - £10 off,Variant 1,
dcfdfcc0e0fb737082f42c9f86f2d53e,3rd purchase programme - Mention Me £10/£10,Control Group,10
2c7f0e90318c992d9e5c869a396e5825,05/03/17 - BODEN launch,Variant 1,0
c36aab8727ac70d4dd33e7cd85f38fa6,DE - 21/04/20 - Gift Sets - mday opt IN - zerocode,variante 1,0
a4bcf37b1a197a4b6d5cd5d83762ddc4,21/08/19 - 1 purchase since mday text email - 20% off,CVJ74,20
a8ff70c38b9d57ad1b5a69996b11b64e,09/02/18 - 5vdaytext FE71H 10% off loyal 4+ orders,15% off version,15
a8ff70c38b9d57ad1b5a69996b11b64e,09/02/18 - 5vdaytext FE71H 10% off loyal 4+ orders,10% off,10
7ff3c5d9e155a9de7a94e329315395bd,10/10/19 - The Hazel HT - HV version - zerocode,V1,15
0ce53bdb842b6d5ba6c37bc97f038932,DE - 16/08/20 - Arielle + Harper - zerocode,0%,0
9ef2d5b00f2520420f5b9ec4e5c5b1ba,31/01/2019 DE Female Only,Variant 1,15
4f0360f59d0c41e987cbc30d71efd722,"DE - 25/08/20 - LV - Sam, Emma, Evie - zerocode",0%,15
407731d54e41a4ac651af7174d9ab462,FR - 1PP - Save Occasions Driver,2020 New,20
e3d8dcfb6adeda1617c9aa9862d50c69,09/02/18 - vday earlybird men push - iOS,Variant 1,15
d3cd4ffa9d64135d958bade59867c87c,25/11/19 XMAS Launch - £10 FTS version - GENERIC,A - no description,
5483fc1a86b4d6a890181641f5b24ed0,30/09/19 - at-risk text email,CVJ74,20
757468baa54d72e3fcac4b8078254e26,DE - 07/05/20 - Push - iOS - 20%,20%,20
620198c95c0ce6122129766c6f853ab8,11/02/19 - mvday12a - 1ps - 20%,2 cta: 4GE5E,20
620198c95c0ce6122129766c6f853ab8,11/02/19 - mvday12a - 1ps - 20%,1 CTA: MXZ34 ,20
0d1e02a473ca761ddf16d2494dfbe5f2,"DE 25/04/2019 - DE choral charm 2,3",Variant 1,0
5d0c898d804a6214642e833be33eac9f,"Nov 19 - User Research Recruit (Discovery) - UK- Handtied, Core",CVJ74,10
7b731565c857cfd6591823fadaf0a317,07/11/19 Matthew Williamson launch,V1,0
8138f08390452f7e2eff52f297500651,21/11/17 - Treemail - Personalised A/B Test,Zero,0
31cc5ec1b6998ee1db9bbdf36de15bca,20/06/17 - British Flowers Week - 20% existing,Variant 1,20
68cfd8e4c792325b884d657a24079830,Confirm Purchase (en) - 3.0,,15
9db97a91101846232b51582364bd99e9,14/11/17 - LV - FTP + Nikki Tibbles Launch £10 off FTS,,
3d9ea8e2a33ea3537d8bc319a453534d,15/12/19 - Plants - 10% version,with description,10
8719cd67d0012488bd70fdeaf1c0e11c,11/11/19 - at risk text email 20%,CVJ74,20
aac1cb45a202c6830d1ffe5056d45510,03/10/19 Grandparents day - 15% version,GIF: TREAT4YOU,15
b8f72c1a2f65370ad2d60e2539e699cf,21/12/18 Push Notification - Final call for xmas del - IOS - 25%,10% version,25
80daa478332b5041a849e1aedcacaacd,DE - 03/02/19 - Android 10%vday opted in 14FEB,Rich push,10
bd78c8cc111671c91b9b061520b8d3e1,07/09/17 - Survey Email - Subscribers,Version 1,15
c216cfc08e1037184b4e7e40e40ea352,28/11 - Cyber Monday £10 PUSH (iOS),Variant 1,20
cb5126acef8120398829ca5a116b96aa,12/09/18 - The FTP Double roses text email,Treat time: Double roses,
270cab27923d7e80126c52acb5ca9463,20/12/17 - Recommended Bouquet - Sasha - 15%,Variant 1,15
0350a2b8ef0d5b87e22da39da17e1617,Delivery complete (en) - 6.5 - Web order tracking A/B - DO NOT DUPLICATE THIS CAMPAIGN WHILE A/B test is running,Original - with carrier tracking link,10
357704d23e76d13035c2a98a7d7e4a06,13/02/20 - Push - iOS 25% off - at risk,offer displayed,25
e41dbb114bc6215936faebeac72aa071,21/12/17 Last DPD delivery - FTS - 25% - TEXT,xmas text,25
d695a2a7168d69dbd4af77944e9d479c,UK - 25/08/20 - Harper + Felicity - zerocode,Variant 1,0
dd6bfcb646dd12301ecf6c844cb6ebe6,DE - 17/12/2019 - REMINDER CORE USER 25% off,Variant 1,25
39edcaf7749a3619fa076d60b3cf7508,29/02 - Launching the Freya (women + no app),,10
263555e591e0da3f2f76cf54b6ed1d4a,Subs_Range_Survey_24 July,JMN46,0
234a18dfeecccafdb953bea9742437dd,10/11 Nov designy email - London postcode folk,£5 off,
2bdff9e7d29ce4b12a8e6267e4906d19,13/12/17 SL TEST - 4xmastext - 15% - Aron - DS4T5,A festive thank you gift,15
bda6d96e41a8a09caafd9a2df0c34b80,FR- 28/06/18 - Get into the garden,Emoji,0
29baf94f86d8ee574b301bafef57ab6d,DE - 10/12/2019 - CORE USER 15% off,Variant 1,15
3658df69efdf5eec2d94a0799ed67f5c,19/12/17 - last free delivery - iOS push 15%,Variant 1,15
665beb00d57eafc3c94703f6c060f290,FR- 14/12/19 Free papillotes,With Prices,100
3ff5cab2aba2db99d925cc3b9e2c3e22,31/07/17 - Survey Email - 1 purchase,Version 1,20
23519ac8ea35d78a339455447a405bc0,12/09/19 Our 6th Birthday - HT free vase,Zero code: birthday12092019,0
9efe5d53e0cafac7534b67bf9c202e02,UK - 14/05/20 - Cheery Blooms - zerocode,0%,0
571611769601b94b33533234a4daebc6,18/10/18 Liberty - Choc addon,Longer copy,
8e3e36387b4c4dd8c383fa581f775a7b,21/02/18 9th10th March bundles moved to 8th (DELIGHT),Variant 1,
