ID,USER_ID,CREATED_AT,PRODUCT_ID,TOTAL_COST_PENNIES,TOTAL_COST_PRE_DISCOUNT_PENNIES,SOURCE
114631347,1887846,2019-12-04 16:38:51.943,60,6000,6000,web
114641453,1182453,2019-12-05 12:13:27.826,2237,3500,3500,iOS
114646877,1892721,2019-12-05 21:42:56.258,1339,2400,3000,web
114650737,1894342,2019-12-06 12:45:39.555,1785,3496,4600,web
114666270,1850336,2019-12-08 18:13:55.521,1036,2200,2700,web
114661904,692683,2019-12-08 10:28:22.475,1360,2880,3200,web
114685777,1905412,2019-12-09 22:14:01.641,925,2700,3000,web
114690614,1370632,2019-12-10 12:51:27.666,925,2250,3000,web
114698151,631228,2019-12-10 22:50:46.121,2247,3825,4500,web
114701020,1910494,2019-12-11 10:27:56.327,1308,2800,2800,web
110619702,123445,2017-01-26 10:13:21.488,254,2550,3000,web
110090439,68968,2015-11-03 14:30:41.097,56,2100,2600,web
110491292,15552,2016-10-26 13:12:43.408,193,2000,2000,web
110494576,92596,2016-10-28 18:49:46.257,193,1500,2000,web
110513072,95782,2016-11-15 10:43:47.773,193,2000,2000,web
110002277,15552,2014-10-31 11:24:33.574,1,1700,2000,web
110752014,48464,2017-03-20 11:49:50.120,256,2880,3200,web
110545475,321159,2016-12-05 13:57:41.779,110,3000,3000,web
110914040,498906,2017-05-23 05:37:00.907,167,2500,2500,web
110752124,245984,2017-03-20 11:55:16.304,259,2430,2700,web
111027045,90413,2017-07-14 09:06:15.213,260,3300,3300,iOS
110055842,54480,2015-07-18 15:20:34.021,25,2400,2400,iOS
110724061,407116,2017-03-14 10:50:26.423,305,3400,3400,web
110071763,60063,2015-09-20 17:27:43.328,23,2000,2000,iOS
111968863,912401,2018-06-07 05:22:22.067,210,2240,2800,web
110598362,321159,2017-01-10 18:05:59.588,193,2000,2000,web
110190526,162378,2016-03-03 21:19:47.992,41,2600,2600,web
111955877,856921,2018-06-01 21:09:50.260,1103,4300,4300,iOS
110329539,122055,2016-05-06 10:22:56.943,107,2000,2000,iOS
111913327,246114,2018-05-16 19:33:22.044,210,2250,2500,iOS
110370098,218836,2016-06-22 12:45:40.823,107,1000,2000,web
112017840,584948,2018-06-25 16:41:14.608,1128,2700,2700,web
111975718,237719,2018-06-10 08:27:50.233,924,2300,2300,web
111926726,895910,2018-05-22 09:42:06.517,924,1840,2300,web
110647665,369814,2017-02-10 13:20:19.367,276,6000,6000,web
111937445,860026,2018-05-25 09:26:54.236,110,3000,3000,web
111945912,72456,2018-05-29 16:12:44.064,210,2250,2500,web
112107479,567172,2018-07-31 08:49:25.928,1035,2300,2300,web
110566405,22892,2016-12-16 12:37:19.260,193,2000,2000,iOS
112148841,317545,2018-08-15 15:44:52.397,1200,2500,3000,iOS
112149594,982074,2018-08-15 20:02:14.396,210,2340,2600,web
112386238,820639,2018-10-28 16:20:41.190,1243,2550,3000,iOS
112257458,402288,2018-09-21 17:46:59.589,1240,3100,3600,iOS
112068930,322928,2018-07-16 08:36:20.518,1135,4900,4900,iOS
112262276,338232,2018-09-24 10:27:32.880,1199,2900,2900,web
113110566,608498,2019-03-19 20:20:53.760,110,2700,3000,iOS
112416618,303851,2018-11-05 13:47:17.363,210,2380,2800,web
112422061,25581,2018-11-06 18:09:56.385,210,2800,3400,web
112426794,480247,2018-11-07 21:00:08.600,1332,3240,3600,iOS
112430033,1088825,2018-11-08 15:10:46.829,1036,2600,2600,web
112358597,391723,2018-10-20 11:46:51.376,1035,1955,2300,web
112340954,1054968,2018-10-15 17:33:02.974,1036,1500,2500,web
112437612,1069805,2018-11-11 11:54:09.272,1338,1800,2300,web
112368651,1065246,2018-10-23 15:20:27.860,1036,2250,2500,web
112458966,970267,2018-11-15 21:27:25.189,1376,3900,3900,iOS
112445465,329703,2018-11-13 07:24:08.592,1240,4600,4600,iOS
113249358,34146,2019-03-27 20:07:04.636,1758,2975,3500,web
112403409,1078068,2018-11-01 14:18:35.767,1035,1300,2300,web
113237778,1379831,2019-03-27 13:39:54.265,210,2900,2900,web
112411646,1081180,2018-11-04 01:49:16.970,1266,5000,5000,web
112416753,651632,2018-11-05 14:09:42.656,1035,2300,2300,web
112498651,798780,2018-11-24 17:35:41.585,1339,2550,3000,iOS
113211760,1371270,2019-03-26 19:40:59.596,1523,2920,3400,web
114713285,1532503,2019-12-12 12:31:17.295,1036,2295,2700,web
114720664,392574,2019-12-13 09:28:25.786,1132,3300,3300,web
114719543,541213,2019-12-13 00:02:20.299,1339,3150,3600,iOS
114753619,672595,2019-12-16 14:42:15.199,1782,1150,2200,web
110072075,32039,2015-09-21 11:52:32.082,23,1000,2000,web
114761342,1027419,2019-12-16 22:08:14.142,925,2400,3000,web
110079066,82418,2015-10-08 16:36:17.340,37,1870,2200,web
110317168,184160,2016-04-19 10:42:01.246,41,2100,2600,web
114753481,672595,2019-12-16 14:33:01.224,2337,2100,2800,web
114765551,1932027,2019-12-17 10:10:32.264,2237,3500,3500,web
114775945,778119,2019-12-17 20:59:50.941,2232,2850,3800,web
114763986,688000,2019-12-17 08:49:12.011,60,5100,6000,web
114781865,50111,2019-12-18 10:15:05.098,2232,3300,3800,Android
114763290,1930266,2019-12-17 07:33:22.821,925,2500,3000,web
114768321,917087,2019-12-17 12:22:39.739,2248,4410,5100,web
114787655,1860072,2019-12-18 15:34:22.610,1972,3620,4300,iOS
114772439,1935374,2019-12-17 16:50:19.030,1314,2300,3500,web
114774326,1800504,2019-12-17 19:17:20.151,925,2880,3200,web
114776974,1208384,2019-12-17 21:57:49.297,1314,2575,4100,web
114789006,1666075,2019-12-18 17:14:56.091,1314,3500,3500,iOS
114791008,1940293,2019-12-18 19:54:57.193,2337,2300,2800,iOS
114804206,612708,2019-12-19 16:58:49.532,2398,5100,6000,web
114795659,620824,2019-12-19 09:02:10.700,925,2880,3200,web
114796366,1942136,2019-12-19 09:38:31.223,1314,3900,3900,web
114800417,573141,2019-12-19 12:48:09.817,1314,3000,3500,web
114814897,1947488,2019-12-20 13:36:01.395,1036,3500,3500,web
114814933,1947488,2019-12-20 13:38:33.680,1036,3000,3500,web
114818434,499144,2019-12-20 19:28:41.081,2370,3475,4000,iOS
114819617,1496232,2019-12-20 22:47:34.110,1314,4000,4000,web
114829877,241156,2019-12-23 15:25:56.440,210,2610,2900,web
114835858,1810737,2019-12-26 19:38:05.531,1782,2200,2200,iOS
114837136,454796,2019-12-27 10:39:30.133,1360,2970,3300,iOS
114840883,1013638,2019-12-28 12:34:02.529,2251,2465,2900,iOS
114840075,1956677,2019-12-28 09:00:23.744,2364,2900,3400,web
114845375,1958208,2019-12-29 20:32:29.319,2347,2240,2800,web
114840221,339639,2019-12-28 09:50:09.996,2364,3060,3400,web
114902565,1975284,2020-01-08 19:34:33.470,1360,2300,3300,web
114922996,1661987,2020-01-12 12:44:38.454,210,2800,2800,web
114843896,1133779,2019-12-29 13:19:03.081,210,3400,3400,web
114936385,1802142,2020-01-14 10:11:44.497,107,1650,2200,web
114845147,213708,2019-12-29 19:32:07.299,210,2900,2900,iOS
114902656,684264,2020-01-08 19:48:20.396,2405,2890,3400,iOS
115070633,1431167,2020-02-02 09:49:35.260,2404,3200,3200,web
115272255,573141,2020-02-25 10:12:44.075,210,2800,2800,web
116446995,420172,2020-04-26 08:20:41.704,726,1920,3200,web
115280959,1974455,2020-02-26 09:53:48.181,1515,2380,2800,web
114981547,2003462,2020-01-21 10:25:13.597,1518,2400,3000,web
114995982,989559,2020-01-23 13:04:50.955,2367,2520,2800,web
115019441,728404,2020-01-27 17:59:24.035,2347,2700,3000,iOS
111708272,806883,2018-03-07 23:14:48.885,822,2640,3300,web
110088221,69562,2015-10-29 10:32:37.068,23,2000,2000,web
111724768,339639,2018-03-08 16:54:29.640,886,6400,8000,web
110616125,354078,2017-01-24 10:35:59.490,108,2300,2300,web
110631154,361457,2017-02-01 22:09:19.042,255,2600,3600,web
114847842,354061,2019-12-30 11:44:53.774,2347,2520,2800,web
114860276,25581,2020-01-02 11:30:26.097,1360,2640,3300,web
110006453,24748,2014-12-02 14:07:08.992,8,5000,5000,web
110019660,30132,2015-02-12 09:09:24.889,16,2500,2500,iOS
110034996,28967,2015-04-02 10:12:06.536,12,2000,2000,iOS
110031014,48816,2015-03-12 12:37:25.083,12,5400,5400,web
114984936,1855751,2020-01-21 18:43:09.798,1339,2250,3000,Android
114999067,2010044,2020-01-23 20:10:02.683,210,1700,2700,web
114998912,766974,2020-01-23 19:49:11.281,1785,4140,4600,web
114963743,1435440,2020-01-17 21:54:09.792,107,1980,2200,web
114985154,1324207,2020-01-21 19:17:54.309,210,2600,2600,web
115008856,1074899,2020-01-25 21:10:04.337,107,1370,2200,web
115038050,1345125,2020-01-28 22:26:37.415,1784,3420,3800,iOS
115045140,606380,2020-01-29 19:43:32.960,1339,2400,3000,iOS
110107610,69562,2015-11-30 21:16:31.693,23,1500,2000,web
110115493,106356,2015-12-13 06:56:29.812,47,2970,3300,web
115050782,2025609,2020-01-30 13:24:33.911,1515,1800,2800,web
110119323,65993,2015-12-15 23:16:50.232,48,2000,2500,web
110127767,60063,2015-12-27 07:36:52.671,23,1700,2325,iOS
110128753,112273,2015-12-30 08:51:48.356,65,1600,2925,web
110142822,54480,2016-01-26 13:18:34.320,41,2400,2400,iOS
110145194,124052,2016-01-28 21:22:34.370,41,1400,2400,web
110155706,45623,2016-02-10 10:42:35.716,69,3570,4200,web
110157355,141340,2016-02-11 12:12:13.077,37,1700,2200,web
110176135,154481,2016-02-28 09:03:19.291,93,2850,3850,web
110188740,83708,2016-03-03 12:49:41.401,41,2950,2950,iOS
110191092,58907,2016-03-04 05:16:52.215,93,3850,3850,iOS
110300006,128089,2016-03-21 18:22:11.626,72,2550,3000,web
110463505,279550,2016-09-28 14:26:56.965,193,1600,2000,web
110461257,278445,2016-09-27 04:26:45.139,171,1600,2600,web
110463855,83708,2016-09-28 20:27:11.776,193,2000,2000,iOS
110330707,179055,2016-05-08 20:26:21.863,51,2900,2900,iOS
110483888,292380,2016-10-19 08:54:57.633,193,2000,2000,web
110515445,115172,2016-11-17 06:04:01.748,193,2000,2000,web
110509311,68374,2016-11-11 10:31:00.257,177,3800,3800,iOS
110515083,308943,2016-11-16 18:04:31.316,217,2970,3300,web
110524179,49526,2016-11-24 16:07:11.764,171,2710,3100,web
110368276,217729,2016-06-20 18:50:53.519,107,1000,2000,web
110635714,171153,2017-02-05 16:03:15.880,259,2600,2600,web
113236310,676715,2019-03-27 13:03:04.842,210,2900,2900,web
113293265,582405,2019-03-29 10:06:52.864,1493,4300,5300,web
113246515,1303948,2019-03-27 18:35:35.694,822,2700,3200,web
110562883,300164,2016-12-15 12:19:04.010,216,2400,3000,web
110582782,293255,2016-12-22 17:43:54.982,216,3300,3300,iOS
113263807,435889,2019-03-28 10:21:58.113,1518,2025,2700,web
113291360,481516,2019-03-29 09:17:27.318,822,3220,3700,web
113222384,1056685,2019-03-27 07:44:07.175,1545,2380,2800,web
113270117,523637,2019-03-28 13:00:49.683,924,2455,2800,web
113275008,1392111,2019-03-28 15:51:57.561,110,2600,3600,web
110736031,419469,2017-03-16 18:36:42.853,108,3100,3100,web
113277809,288113,2019-03-28 17:50:48.268,924,2555,2900,web
113266182,1389210,2019-03-28 11:14:37.004,1199,1900,2900,web
113323772,1410478,2019-04-01 21:46:59.696,1199,2900,2900,web
113295290,1147589,2019-03-29 10:59:07.632,1558,3500,3500,web
110682634,60984,2017-02-26 18:14:23.106,193,2000,2000,iOS
113329786,394521,2019-04-03 08:54:42.020,924,1955,2300,web
113331968,395825,2019-04-03 16:18:17.648,1528,2880,3200,iOS
115122331,120230,2020-02-08 15:17:05.008,2440,5300,5300,web
115151786,2059963,2020-02-10 22:54:04.207,2401,4070,4700,iOS
113315873,1305587,2019-03-31 04:38:57.922,1773,1300,3300,web
113322520,713086,2019-04-01 17:01:28.755,1559,3200,3200,web
113326704,1191475,2019-04-02 14:29:57.189,110,2700,3000,web
115165056,1244460,2020-02-11 18:54:53.347,107,1870,2200,web
115168992,2066170,2020-02-12 00:03:09.429,107,1370,2200,iOS
115181577,867883,2020-02-12 17:05:39.828,1036,2800,2800,web
115239710,1696729,2020-02-19 21:00:23.960,2377,3400,4000,web
113374313,707906,2019-04-15 08:42:36.890,1795,3225,4300,web
115244784,2092532,2020-02-20 11:27:32.829,210,1800,2800,web
115253352,1567575,2020-02-21 16:23:30.721,2374,2380,2800,web
115103934,2043941,2020-02-06 10:58:37.353,210,1100,2600,iOS
115106423,990699,2020-02-06 14:48:34.472,107,1980,2200,iOS
115255772,1361681,2020-02-22 11:02:21.937,1518,2500,3000,web
115241619,1162249,2020-02-20 09:42:11.702,210,1880,2800,web
110684303,392089,2017-02-27 12:33:19.226,108,2300,2300,web
110674676,354128,2017-02-21 14:46:10.184,260,3000,3000,web
115201456,2077911,2020-02-13 16:00:56.439,709,2800,4000,web
110690650,394521,2017-03-01 14:24:00.109,258,3800,3800,web
110695327,396450,2017-03-03 13:33:05.895,260,3600,3600,web
110698747,369254,2017-03-05 16:49:30.691,193,1800,2000,web
110705249,49526,2017-03-07 17:59:38.929,260,2550,3000,web
116977844,2640961,2020-05-16 17:07:17.627,2374,3300,3300,web
110726290,409701,2017-03-14 16:31:35.362,193,1600,2000,web
116980418,721788,2020-05-16 19:52:19.655,822,3400,3400,iOS
110771224,47977,2017-03-22 07:56:21.591,193,2810,3200,web
110775104,435650,2017-03-22 12:13:05.791,259,2800,2800,web
110778455,374251,2017-03-22 16:17:29.360,193,2000,2800,iOS
110794083,242275,2017-03-23 20:15:08.645,305,3700,3700,web
110790925,441721,2017-03-23 15:06:54.779,311,2700,3200,web
114960509,1994243,2020-01-17 11:46:30.177,2145,3060,3600,web
114937328,840461,2020-01-14 11:37:13.653,1339,2400,3000,web
114262033,1755108,2019-10-12 12:49:58.504,1518,2500,3000,web
114255475,999934,2019-10-10 20:41:05.115,1036,2700,2700,web
114968472,1432519,2020-01-19 14:45:04.305,1339,2700,3000,iOS
114942634,1008070,2020-01-14 22:56:03.019,1784,4230,4700,web
114958476,573141,2020-01-16 22:30:57.875,210,2520,2800,web
114270810,1758270,2019-10-14 11:20:00.496,2166,2850,3800,web
114273461,1001860,2019-10-14 16:01:48.995,1036,2025,2700,web
114268335,854696,2019-10-14 08:17:29.119,1518,2250,3000,web
110829210,313561,2017-04-06 16:20:50.696,310,5600,5600,web
114283394,433426,2019-10-15 21:59:19.809,2147,3100,3600,web
114291625,120333,2019-10-17 10:44:09.759,2145,3150,3500,web
110941828,510589,2017-06-06 13:43:43.093,118,2000,3000,web
114309620,1773076,2019-10-21 10:01:40.946,1518,3000,3000,web
114301121,1769785,2019-10-18 21:38:04.253,2168,4080,4800,iOS
116926399,2360789,2020-05-14 10:52:28.010,110,2880,3200,web
116929443,1135388,2020-05-14 12:25:09.005,2700,3780,4200,web
116928832,1036610,2020-05-14 12:03:59.357,1917,4000,4000,web
116937717,2547125,2020-05-14 17:40:14.180,2374,2300,2800,web
110865737,473719,2017-04-28 07:19:17.401,118,2000,3000,web
110945757,97718,2017-06-08 07:04:01.814,110,3000,3000,web
116921805,1770545,2020-05-14 08:58:24.794,822,3400,3400,web
110868983,288232,2017-04-30 07:46:13.074,367,3600,3600,web
116943108,1179256,2020-05-14 21:56:50.489,933,3420,3800,iOS
110966778,292380,2017-06-18 19:27:15.699,337,3040,3800,iOS
110950995,514163,2017-06-10 20:57:31.900,118,1800,2000,web
110876384,273652,2017-05-03 17:43:22.213,193,1800,2000,Android
110885375,483095,2017-05-08 13:15:29.550,118,3000,3000,web
110885465,316499,2017-05-08 13:45:50.453,193,1000,2000,web
110984613,532104,2017-06-27 09:03:43.332,193,1000,2000,web
110984367,532015,2017-06-27 07:41:23.243,193,1000,2000,web
111004932,540089,2017-07-05 11:43:26.779,259,2160,2700,web
116917427,39350,2020-05-14 05:49:23.900,2701,4800,4800,iOS
110990252,532319,2017-06-29 08:45:06.531,193,1800,2000,web
110996510,463282,2017-07-02 07:36:07.819,110,2250,3000,web
110996505,463282,2017-07-02 07:32:49.598,110,2250,3000,web
111000617,245984,2017-07-03 20:33:59.164,167,2000,2500,web
111044719,350592,2017-07-22 20:52:09.574,210,1980,2200,web
111023470,547000,2017-07-12 20:25:06.336,171,1700,2700,web
111015737,544051,2017-07-10 18:16:28.242,362,4000,5000,web
114347665,100587,2019-10-28 11:55:19.511,191,2700,3200,iOS
114348945,1787919,2019-10-28 15:11:45.198,191,2880,3200,web
114357925,328166,2019-10-29 20:18:26.249,1782,1980,2200,web
111047325,495622,2017-07-24 13:08:01.013,331,2400,2400,web
111055275,347039,2017-07-27 10:41:34.192,331,2400,2400,web
114378576,631228,2019-11-01 18:31:30.296,2178,4000,4500,web
114366244,1147589,2019-10-31 09:47:19.196,2147,3600,3600,web
111098078,459883,2017-08-16 17:16:49.906,210,1480,2200,iOS
111100579,526503,2017-08-17 16:52:13.759,193,1200,2000,iOS
111073903,100587,2017-08-04 16:07:34.307,175,5300,5800,iOS
111132263,196018,2017-09-01 18:40:56.890,193,2000,2000,web
114412011,1562115,2019-11-07 14:16:43.597,110,2700,3000,web
111146577,598040,2017-09-07 19:13:18.437,171,1700,2700,web
111093312,459883,2017-08-14 21:31:43.394,331,2040,2400,iOS
111152451,600075,2017-09-11 12:12:57.789,413,3500,4000,web
111129201,542539,2017-08-31 14:09:17.139,210,2200,2200,web
111183987,566350,2017-09-25 14:44:37.696,193,1300,2000,web
111179607,209184,2017-09-22 14:12:25.298,474,2700,3000,web
111194802,617381,2017-09-29 11:50:15.091,191,2550,3000,Android
111193070,617696,2017-09-28 17:17:13.870,331,1400,2400,web
111211255,389868,2017-10-07 12:54:02.686,193,2000,2000,iOS
111168397,317545,2017-09-18 11:48:35.675,210,1980,2200,iOS
111306447,661088,2017-11-23 09:41:30.311,590,2700,3000,web
111315628,587688,2017-11-26 15:39:36.511,578,1870,2200,web
111319212,523116,2017-11-27 12:04:34.140,577,2400,3000,iOS
111223746,458578,2017-10-13 06:19:36.517,424,4200,4200,iOS
111204546,621762,2017-10-04 09:27:22.820,193,1600,2000,web
111229987,75871,2017-10-16 20:10:46.353,475,2600,3600,iOS
111325328,371662,2017-11-28 10:41:10.936,642,2640,3300,iOS
111332569,667906,2017-11-29 20:50:24.423,601,2975,3500,web
111384974,633736,2017-12-15 22:06:02.624,642,2640,3300,web
111241968,571021,2017-10-23 10:52:38.862,573,2520,2800,web
111225434,350668,2017-10-13 22:39:25.095,193,2000,2000,web
111253488,486767,2017-10-27 18:27:40.483,474,3000,3000,iOS
111212461,624948,2017-10-08 15:18:37.031,497,2210,2600,iOS
111235469,419928,2017-10-19 10:28:33.265,60,4500,5000,web
111395242,126599,2017-12-18 12:52:24.266,580,2670,3000,web
111443704,169254,2018-01-09 13:51:06.607,580,2700,3000,web
111397453,295036,2017-12-18 19:29:58.004,578,1370,2200,web
111398814,423882,2017-12-18 23:18:10.025,601,2975,3500,iOS
111395259,126599,2017-12-18 12:54:53.961,601,2615,3500,web
111489321,328166,2018-01-29 11:14:46.561,210,2400,2400,web
111397424,295036,2017-12-18 19:25:46.461,578,1870,2200,web
111430053,698131,2018-01-02 22:56:57.885,681,3000,3000,web
111581627,694444,2018-02-21 08:15:00.584,825,4000,4000,iOS
111434672,196018,2018-01-04 17:59:00.757,210,2400,2400,web
112978327,720721,2019-02-25 19:53:55.945,1545,2430,2700,web
112981311,1072548,2019-02-26 10:59:04.530,1667,3000,3500,web
111456710,89568,2018-01-15 15:49:54.996,578,2200,2200,web
111537325,572427,2018-02-11 20:11:30.046,710,4300,4300,web
111470406,571021,2018-01-21 12:52:36.405,573,2520,2800,web
113036417,50605,2019-03-07 09:49:59.721,924,1570,2300,web
113046166,209599,2019-03-08 21:59:31.956,924,2070,2300,web
111504324,532319,2018-02-03 00:02:25.584,678,2700,3000,web
114444898,120230,2019-11-12 20:36:03.735,1524,2975,3500,web
114450973,1746867,2019-11-13 16:30:48.554,2235,4675,5500,web
114450663,867360,2019-11-13 15:48:03.955,1036,2295,2700,iOS
114447706,647641,2019-11-13 10:29:03.725,2246,3060,3600,iOS
114448019,1823975,2019-11-13 10:52:26.111,1132,2300,3300,web
114446912,1791381,2019-11-13 09:15:37.245,2251,2200,2700,web
113064606,902193,2019-03-12 14:46:52.387,1667,2800,3500,web
114454873,1489338,2019-11-14 09:10:16.660,2235,4950,5500,web
113022086,566013,2019-03-04 22:38:51.761,1600,2890,3400,iOS
114461291,1651101,2019-11-15 06:09:10.139,1782,1870,2200,web
114469188,554610,2019-11-16 18:17:26.067,210,2900,2900,iOS
114480668,967045,2019-11-18 20:07:45.830,2237,2975,3500,iOS
113082881,1322638,2019-03-15 10:50:16.880,157,2500,3500,web
113087712,724947,2019-03-16 11:57:29.270,924,2300,2300,web
113040845,1295884,2019-03-07 20:36:48.073,1518,2340,2600,web
113054495,748064,2019-03-11 10:09:39.411,924,2300,2300,web
114502920,90413,2019-11-21 15:33:53.721,210,2900,2900,iOS
114507240,1838595,2019-11-22 09:15:13.484,210,2400,2900,web
113119376,987109,2019-03-20 22:20:46.855,210,2610,2900,web
113121634,342124,2019-03-21 10:03:21.018,1518,2340,2600,iOS
114528949,1855751,2019-11-25 17:31:41.151,60,5500,6000,web
114527414,1855250,2019-11-25 15:00:37.634,2251,1800,2800,web
113129434,1338730,2019-03-22 07:03:28.566,1700,3500,4000,web
114558165,701470,2019-11-28 20:10:21.518,2252,3500,4000,web
114568077,1156986,2019-11-29 14:06:58.931,1308,2380,2800,iOS
111508245,726216,2018-02-05 07:03:55.227,578,1700,2200,web
110897118,486767,2017-05-13 22:39:36.195,331,2400,2400,iOS
111694888,749756,2018-03-07 13:10:10.924,757,3300,3300,iOS
111683187,309089,2018-03-06 21:55:35.201,69,4500,5500,web
110898851,473719,2017-05-15 09:03:08.087,110,3000,3000,web
111777277,20618,2018-03-22 20:34:28.892,726,2800,2800,web
111500139,723147,2018-02-01 15:26:45.670,579,2700,2700,web
111698009,350668,2018-03-07 15:26:08.685,726,2520,2800,web
111764991,541571,2018-03-17 16:28:08.292,822,2880,3200,web
111765790,248809,2018-03-18 11:12:01.864,110,2700,3000,web
